"","Date","JPM"
"929","9/10/2009",35.800949
"930","9/11/2009",35.368195
"931","9/14/2009",36.408443
"932","9/15/2009",35.94241
"933","9/16/2009",37.157413
"934","9/17/2009",37.415386
"935","9/18/2009",37.407082
"936","9/21/2009",37.074181
"937","9/22/2009",38.672009
"938","9/23/2009",37.498611
"939","9/24/2009",36.9244
"940","9/25/2009",36.325222
"941","9/28/2009",37.290562
"942","9/29/2009",37.348816
"943","9/30/2009",36.466694
"944","10/1/2009",34.427826
"945","10/2/2009",34.877747
"946","10/5/2009",36.494164
"947","10/6/2009",37.419006
"948","10/7/2009",38.07724
"949","10/8/2009",37.74395
"950","10/9/2009",38.202213
"951","10/12/2009",38.393852
"952","10/13/2009",38.043911
"953","10/14/2009",39.293705
"954","10/15/2009",39.293705
"955","10/16/2009",38.377186
"956","10/19/2009",38.310535
"957","10/20/2009",38.352192
"958","10/21/2009",37.202381
"959","10/22/2009",38.085567
"960","10/23/2009",37.685627
"961","10/26/2009",36.510822
"962","10/27/2009",36.577492
"963","10/28/2009",35.560966
"964","10/29/2009",36.952419
"965","10/30/2009",34.802761
"966","11/2/2009",35.477661
"967","11/3/2009",35.577633
"968","11/4/2009",35.169373
"969","11/5/2009",36.552483
"970","11/6/2009",36.227528
"971","11/9/2009",36.952419
"972","11/10/2009",36.802437
"973","11/11/2009",36.927422
"974","11/12/2009",36.07756
"975","11/13/2009",35.744278
"976","11/16/2009",35.860924
"977","11/17/2009",35.960915
"978","11/18/2009",36.144199
"979","11/19/2009",35.452667
"980","11/20/2009",35.377674
"981","11/23/2009",36.060886
"982","11/24/2009",35.394333
"983","11/25/2009",35.127716
"984","11/27/2009",34.436146
"985","11/30/2009",35.40266
"986","12/1/2009",35.177704
"987","12/2/2009",34.936066
"988","12/3/2009",34.49448
"989","12/4/2009",34.777763
"990","12/7/2009",34.369503
"991","12/8/2009",34.336155
"992","12/9/2009",34.319508
"993","12/10/2009",34.386162
"994","12/11/2009",34.12788
"995","12/14/2009",34.802761
"996","12/15/2009",34.044556
"997","12/16/2009",34.461151
"998","12/17/2009",33.552956
"999","12/18/2009",34.119534
"1000","12/21/2009",34.911076
"1001","12/22/2009",34.944401
"1002","12/23/2009",34.627789
"1003","12/24/2009",34.902744
"1004","12/28/2009",34.761097
"1005","12/29/2009",34.569469
"1006","12/30/2009",34.602795
"1007","12/31/2009",34.719433
"1008","1/4/2010",35.745518
"1009","1/5/2010",36.437881
"1010","1/6/2010",36.638103
"1011","1/7/2010",37.363846
"1012","1/8/2010",37.272091
"1013","1/11/2010",37.146957
"1014","1/12/2010",36.2794
"1015","1/13/2010",36.913387
"1016","1/14/2010",37.280437
"1017","1/15/2010",36.437881
"1018","1/19/2010",36.104214
"1019","1/20/2010",36.204323
"1020","1/21/2010",33.818504
"1021","1/22/2010",32.667309
"1022","1/25/2010",32.709011
"1023","1/26/2010",32.066689
"1024","1/27/2010",32.80912
"1025","1/28/2010",32.934258
"1026","1/29/2010",32.483784
"1027","2/1/2010",33.059387
"1028","2/2/2010",33.826843
"1029","2/3/2010",33.609947
"1030","2/4/2010",31.991596
"1031","2/5/2010",31.949892
"1032","2/8/2010",31.449377
"1033","2/9/2010",32.024963
"1034","2/10/2010",32.425381
"1035","2/11/2010",32.550514
"1036","2/12/2010",32.492119
"1037","2/16/2010",33.426434
"1038","2/17/2010",33.401405
"1039","2/18/2010",33.710052
"1040","2/19/2010",33.393066
"1041","2/22/2010",34.077095
"1042","2/23/2010",33.267941
"1043","2/24/2010",34.077095
"1044","2/25/2010",33.901928
"1045","2/26/2010",35.01141
"1046","3/1/2010",34.894627
"1047","3/2/2010",34.719433
"1048","3/3/2010",34.644367
"1049","3/4/2010",34.969707
"1050","3/5/2010",35.712147
"1051","3/8/2010",35.528622
"1052","3/9/2010",35.386795
"1053","3/10/2010",35.812248
"1054","3/11/2010",36.020802
"1055","3/12/2010",35.99577
"1056","3/15/2010",35.929035
"1057","3/16/2010",36.07085
"1058","3/17/2010",36.529659
"1059","3/18/2010",36.404522
"1060","3/19/2010",36.24604
"1061","3/22/2010",36.487942
"1062","3/23/2010",37.188667
"1063","3/24/2010",37.488987
"1064","3/25/2010",37.488987
"1065","3/26/2010",37.555721
"1066","3/29/2010",37.422256
"1067","3/30/2010",37.188667
"1068","3/31/2010",37.330486
"1069","4/1/2010",37.731346
"1070","4/5/2010",37.864971
"1071","4/6/2010",38.282547
"1072","4/7/2010",37.848274
"1073","4/8/2010",38.215729
"1074","4/9/2010",38.399456
"1075","4/12/2010",38.533085
"1076","4/13/2010",38.30759
"1077","4/14/2010",39.860947
"1078","4/15/2010",39.927757
"1079","4/16/2010",38.040348
"1080","4/19/2010",37.906731
"1081","4/20/2010",38.315948
"1082","4/21/2010",37.873322
"1083","4/22/2010",37.363888
"1084","4/23/2010",37.530926
"1085","4/26/2010",36.654022
"1086","4/27/2010",35.418034
"1087","4/28/2010",36.294918
"1088","4/29/2010",36.745892
"1089","4/30/2010",35.560005
"1090","5/3/2010",36.353382
"1091","5/4/2010",35.46814
"1092","5/5/2010",35.601768
"1093","5/6/2010",34.081814
"1094","5/7/2010",34.040054
"1095","5/10/2010",35.033863
"1096","5/11/2010",34.69981
"1097","5/12/2010",34.816738
"1098","5/13/2010",34.081814
"1099","5/14/2010",33.313488
"1100","5/17/2010",33.271744
"1101","5/18/2010",32.586926
"1102","5/19/2010",32.887573
"1103","5/20/2010",31.593119
"1104","5/21/2010",33.447113
"1105","5/24/2010",32.252876
"1106","5/25/2010",32.520119
"1107","5/26/2010",32.386497
"1108","5/27/2010",33.756115
"1109","5/28/2010",33.054607
"1110","6/1/2010",32.186069
"1111","6/2/2010",33.02956
"1112","6/3/2010",32.653732
"1113","6/4/2010",31.417742
"1114","6/7/2010",30.666124
"1115","6/8/2010",31.551361
"1116","6/9/2010",31.000175
"1117","6/10/2010",31.977287
"1118","6/11/2010",31.810251
"1119","6/14/2010",31.175552
"1120","6/15/2010",31.943878
"1121","6/16/2010",32.169361
"1122","6/17/2010",32.102551
"1123","6/18/2010",32.720551
"1124","6/21/2010",32.461655
"1125","6/22/2010",32.010693
"1126","6/23/2010",32.478352
"1127","6/24/2010",31.760147
"1128","6/25/2010",32.937679
"1129","6/28/2010",32.186069
"1130","6/29/2010",30.950058
"1131","6/30/2010",30.574249
"1132","7/1/2010",30.172831
"1133","7/2/2010",29.963766
"1134","7/6/2010",30.381908
"1135","7/7/2010",31.903936
"1136","7/8/2010",31.912302
"1137","7/9/2010",32.489323
"1138","7/12/2010",32.773663
"1139","7/13/2010",33.852463
"1140","7/14/2010",33.743748
"1141","7/15/2010",33.835732
"1142","7/16/2010",32.614765
"1143","7/19/2010",32.648224
"1144","7/20/2010",33.141628
"1145","7/21/2010",32.129726
"1146","7/22/2010",32.907463
"1147","7/23/2010",33.308887
"1148","7/26/2010",33.727024
"1149","7/27/2010",34.02808
"1150","7/28/2010",33.718647
"1151","7/29/2010",33.626663
"1152","7/30/2010",33.685207
"1153","8/2/2010",34.822536
"1154","8/3/2010",34.354218
"1155","8/4/2010",34.529846
"1156","8/5/2010",34.513111
"1157","8/6/2010",33.819004
"1158","8/9/2010",33.300514
"1159","8/10/2010",32.756927
"1160","8/11/2010",31.586149
"1161","8/12/2010",31.619591
"1162","8/13/2010",31.360348
"1163","8/16/2010",31.519239
"1164","8/17/2010",31.343628
"1165","8/18/2010",31.686499
"1166","8/19/2010",31.000757
"1167","8/20/2010",31.059299
"1168","8/23/2010",30.841858
"1169","8/24/2010",30.281559
"1170","8/25/2010",30.298292
"1171","8/26/2010",29.79652
"1172","8/27/2010",30.607702
"1173","8/30/2010",29.980494
"1174","8/31/2010",30.406996
"1175","9/1/2010",31.561068
"1176","9/2/2010",31.912302
"1177","9/3/2010",32.756927
"1178","9/7/2010",32.012642
"1179","9/8/2010",32.715118
"1180","9/9/2010",33.534664
"1181","9/10/2010",33.250324
"1182","9/13/2010",34.387669
"1183","9/14/2010",34.053169
"1184","9/15/2010",34.270599
"1185","9/16/2010",34.278965
"1186","9/17/2010",33.501228
"1187","9/20/2010",34.446217
"1188","9/21/2010",33.944447
"1189","9/22/2010",33.400864
"1190","9/23/2010",32.698402
"1191","9/24/2010",33.241978
"1192","9/27/2010",32.681667
"1193","9/28/2010",32.572952
"1194","9/29/2010",32.121357
"1195","9/30/2010",31.828674
"1196","10/1/2010",32.455883
"1197","10/4/2010",32.614975
"1198","10/5/2010",33.192753
"1199","10/6/2010",33.410458
"1200","10/7/2010",33.092262
"1201","10/8/2010",32.916428
"1202","10/11/2010",33.268108
"1203","10/12/2010",33.829132
"1204","10/13/2010",33.360207
"1205","10/14/2010",32.422379
"1206","10/15/2010",31.107738
"1207","10/18/2010",31.98695
"1208","10/19/2010",31.559902
"1209","10/20/2010",31.903219
"1210","10/21/2010",31.568289
"1211","10/22/2010",31.568289
"1212","10/25/2010",31.040743
"1213","10/26/2010",31.149599
"1214","10/27/2010",31.434305
"1215","10/28/2010",31.409178
"1216","10/29/2010",31.509665
"1217","11/1/2010",31.333818
"1218","11/2/2010",30.948648
"1219","11/3/2010",31.585032
"1220","11/4/2010",33.326725
"1221","11/5/2010",34.281311
"1222","11/8/2010",33.921242
"1223","11/9/2010",33.410458
"1224","11/10/2010",34.013355
"1225","11/11/2010",33.510933
"1226","11/12/2010",33.167618
"1227","11/15/2010",33.56118
"1228","11/16/2010",33.167618
"1229","11/17/2010",32.80756
"1230","11/18/2010",33.209492
"1231","11/19/2010",33.00016
"1232","11/22/2010",32.246532
"1233","11/23/2010",31.509665
"1234","11/24/2010",31.953453
"1235","11/26/2010",31.400803
"1236","11/29/2010",31.744122
"1237","11/30/2010",31.317068
"1238","12/1/2010",31.945089
"1239","12/2/2010",32.916428
"1240","12/3/2010",33.167618
"1241","12/6/2010",33.410458
"1242","12/7/2010",32.86618
"1243","12/8/2010",33.711914
"1244","12/9/2010",34.172459
"1245","12/10/2010",34.69162
"1246","12/13/2010",34.758606
"1247","12/14/2010",34.15572
"1248","12/15/2010",33.670036
"1249","12/16/2010",33.502563
"1250","12/17/2010",33.217873
"1251","12/20/2010",33.452332
"1252","12/21/2010",34.331551
"1253","12/22/2010",35.302883
"1254","12/23/2010",35.235897
"1255","12/27/2010",35.729939
"1256","12/28/2010",35.679695
"1257","12/29/2010",35.470364
"1258","12/30/2010",35.361488
"1259","12/31/2010",35.520603
"1260","1/3/2011",36.491928
"1261","1/4/2011",37.020065
"1262","1/5/2011",37.472759
"1263","1/6/2011",37.28833
"1264","1/7/2011",36.584145
"1265","1/10/2011",36.382938
"1266","1/11/2011",36.550606
"1267","1/12/2011",37.481152
"1268","1/13/2011",37.263176
"1269","1/14/2011",37.6488
"1270","1/18/2011",37.514679
"1271","1/19/2011",36.642822
"1272","1/20/2011",37.514679
"1273","1/21/2011",37.967365
"1274","1/24/2011",37.741028
"1275","1/25/2011",37.615273
"1276","1/26/2011",37.707489
"1277","1/27/2011",37.808086
"1278","1/28/2011",37.338634
"1279","1/31/2011",37.67395
"1280","2/1/2011",38.503887
"1281","2/2/2011",38.101498
"1282","2/3/2011",38.109879
"1283","2/4/2011",37.380554
"1284","2/7/2011",38.143417
"1285","2/8/2011",38.344616
"1286","2/9/2011",37.816475
"1287","2/10/2011",38.168556
"1288","2/11/2011",39.040417
"1289","2/14/2011",39.015266
"1290","2/15/2011",39.249996
"1291","2/16/2011",40.188892
"1292","2/17/2011",40.088306
"1293","2/18/2011",40.239208
"1294","2/22/2011",38.570953
"1295","2/23/2011",38.529041
"1296","2/24/2011",38.487122
"1297","2/25/2011",39.132629
"1298","2/28/2011",39.140991
"1299","3/1/2011",38.227249
"1300","3/2/2011",37.900295
"1301","3/3/2011",38.629642
"1302","3/4/2011",38.160179
"1303","3/7/2011",37.883526
"1304","3/8/2011",38.8979
"1305","3/9/2011",39.032024
"1306","3/10/2011",38.168556
"1307","3/11/2011",38.344616
"1308","3/14/2011",37.975754
"1309","3/15/2011",37.397305
"1310","3/16/2011",36.726658
"1311","3/17/2011",37.355392
"1312","3/18/2011",38.344616
"1313","3/21/2011",38.252396
"1314","3/22/2011",38.118259
"1315","3/23/2011",38.227249
"1316","3/24/2011",38.336224
"1317","3/25/2011",38.44521
"1318","3/28/2011",38.529041
"1319","3/29/2011",38.579334
"1320","3/30/2011",38.939812
"1321","3/31/2011",38.646397
"1322","4/1/2011",38.855984
"1323","4/4/2011",39.058273
"1324","4/5/2011",39.260555
"1325","4/6/2011",40.153988
"1326","4/7/2011",39.951702
"1327","4/8/2011",39.479702
"1328","4/11/2011",39.496563
"1329","4/12/2011",39.311138
"1330","4/13/2011",38.982422
"1331","4/14/2011",37.903549
"1332","4/15/2011",37.836121
"1333","4/18/2011",37.052261
"1334","4/19/2011",37.633831
"1335","4/20/2011",37.557964
"1336","4/21/2011",37.659122
"1337","4/25/2011",37.600113
"1338","4/26/2011",38.029972
"1339","4/27/2011",38.350258
"1340","4/28/2011",38.645267
"1341","4/29/2011",38.459835
"1342","5/2/2011",38.080544
"1343","5/3/2011",38.704266
"1344","5/4/2011",38.350258
"1345","5/5/2011",38.072113
"1346","5/6/2011",37.962551
"1347","5/9/2011",37.895119
"1348","5/10/2011",38.063694
"1349","5/11/2011",37.279831
"1350","5/12/2011",37.161831
"1351","5/13/2011",36.369537
"1352","5/16/2011",36.14196
"1353","5/17/2011",36.925827
"1354","5/18/2011",37.153408
"1355","5/19/2011",37.085968
"1356","5/20/2011",36.352676
"1357","5/23/2011",35.863819
"1358","5/24/2011",35.686817
"1359","5/25/2011",35.627811
"1360","5/26/2011",35.77953
"1361","5/27/2011",36.066109
"1362","5/31/2011",36.445389
"1363","6/1/2011",35.197956
"1364","6/2/2011",35.071522
"1365","6/3/2011",35.037819
"1366","6/6/2011",34.161236
"1367","6/7/2011",34.321381
"1368","6/8/2011",34.043224
"1369","6/9/2011",34.540524
"1370","6/10/2011",34.599522
"1371","6/13/2011",35.122097
"1372","6/14/2011",35.071522
"1373","6/15/2011",34.287663
"1374","6/16/2011",34.017948
"1375","6/17/2011",34.388805
"1376","6/20/2011",34.119095
"1377","6/21/2011",34.481522
"1378","6/22/2011",34.296085
"1379","6/23/2011",33.773514
"1380","6/24/2011",33.284657
"1381","6/27/2011",33.613384
"1382","6/28/2011",33.326805
"1383","6/29/2011",34.093803
"1384","6/30/2011",34.506805
"1385","7/1/2011",35.261566
"1386","7/5/2011",34.795147
"1387","7/6/2011",34.396564
"1388","7/7/2011",35.041077
"1389","7/8/2011",34.54921
"1390","7/11/2011",33.438274
"1391","7/12/2011",33.404362
"1392","7/13/2011",33.599396
"1393","7/14/2011",34.218472
"1394","7/15/2011",33.904694
"1395","7/18/2011",33.777489
"1396","7/19/2011",34.252388
"1397","7/20/2011",34.735779
"1398","7/21/2011",35.863682
"1399","7/22/2011",35.778862
"1400","7/25/2011",35.354851
"1401","7/26/2011",35.142834
"1402","7/27/2011",34.489845
"1403","7/28/2011",34.498337
"1404","7/29/2011",34.303276
"1405","8/1/2011",34.294792
"1406","8/2/2011",33.785973
"1407","8/3/2011",33.836849
"1408","8/4/2011",32.157742
"1409","8/5/2011",31.886364
"1410","8/8/2011",28.884293
"1411","8/9/2011",30.868715
"1412","8/10/2011",29.147182
"1413","8/11/2011",31.114645
"1414","8/12/2011",30.453169
"1415","8/15/2011",31.275776
"1416","8/16/2011",30.554943
"1417","8/17/2011",31.012878
"1418","8/18/2011",29.842577
"1419","8/19/2011",29.130222
"1420","8/22/2011",28.333069
"1421","8/23/2011",29.494883
"1422","8/24/2011",30.385326
"1423","8/25/2011",30.292046
"1424","8/26/2011",30.707581
"1425","8/29/2011",31.92028
"1426","8/30/2011",31.428415
"1427","8/31/2011",31.85244
"1428","9/1/2011",30.783903
"1429","9/2/2011",29.367683
"1430","9/6/2011",28.358505
"1431","9/7/2011",29.528807
"1432","9/8/2011",28.41787
"1433","9/9/2011",27.205175
"1434","9/12/2011",27.493502
"1435","9/13/2011",27.552868
"1436","9/14/2011",27.815758
"1437","9/15/2011",28.672289
"1438","9/16/2011",28.350025
"1439","9/19/2011",27.552868
"1440","9/20/2011",27.349342
"1441","9/21/2011",25.729582
"1442","9/22/2011",24.822172
"1443","9/23/2011",25.093546
"1444","9/26/2011",26.840517
"1445","9/27/2011",26.772669
"1446","9/28/2011",25.839819
"1447","9/29/2011",26.620014
"1448","9/30/2011",25.543007
"1449","10/3/2011",24.296389
"1450","10/4/2011",25.887632
"1451","10/5/2011",26.383825
"1452","10/6/2011",27.701305
"1453","10/7/2011",26.264059
"1454","10/10/2011",27.63286
"1455","10/11/2011",27.63286
"1456","10/12/2011",28.402822
"1457","10/13/2011",27.03401
"1458","10/14/2011",27.282104
"1459","10/17/2011",26.55493
"1460","10/18/2011",28.120499
"1461","10/19/2011",27.590086
"1462","10/20/2011",28.342937
"1463","10/21/2011",28.591036
"1464","10/24/2011",29.574871
"1465","10/25/2011",28.650915
"1466","10/26/2011",29.241219
"1467","10/27/2011",31.670855
"1468","10/28/2011",31.388536
"1469","10/31/2011",29.737408
"1470","11/1/2011",27.983624
"1471","11/2/2011",28.779245
"1472","11/3/2011",29.412321
"1473","11/4/2011",29.061562
"1474","11/7/2011",29.292549
"1475","11/8/2011",29.959846
"1476","11/9/2011",27.838182
"1477","11/10/2011",28.009295
"1478","11/11/2011",28.47126
"1479","11/14/2011",27.846741
"1480","11/15/2011",27.975069
"1481","11/16/2011",26.922792
"1482","11/17/2011",26.0844
"1483","11/18/2011",26.195612
"1484","11/21/2011",25.588205
"1485","11/22/2011",25.16045
"1486","11/23/2011",24.279276
"1487","11/25/2011",24.36483
"1488","11/28/2011",24.946573
"1489","11/29/2011",24.433271
"1490","11/30/2011",26.495039
"1491","12/1/2011",26.058727
"1492","12/2/2011",27.658531
"1493","12/5/2011",28.668022
"1494","12/6/2011",28.42849
"1495","12/7/2011",29.087227
"1496","12/8/2011",27.564426
"1497","12/9/2011",28.385706
"1498","12/12/2011",27.410433
"1499","12/13/2011",26.768803
"1500","12/14/2011",26.957016
"1501","12/15/2011",27.170891
"1502","12/16/2011",27.282104
"1503","12/19/2011",26.264059
"1504","12/20/2011",27.555862
"1505","12/21/2011",27.649973
"1506","12/22/2011",28.616701
"1507","12/23/2011",28.719357
"1508","12/27/2011",28.257383
"1509","12/28/2011",27.932297
"1510","12/29/2011",28.591036
"1511","12/30/2011",28.445591
"1512","1/3/2012",29.925617
"1513","1/4/2012",30.115194
"1514","1/5/2012",30.744202
"1515","1/6/2012",30.468477
"1516","1/9/2012",30.416773
"1517","1/10/2012",31.063025
"1518","1/11/2012",31.588634
"1519","1/12/2012",31.752352
"1520","1/13/2012",30.951004
"1521","1/17/2012",30.080725
"1522","1/18/2012",31.485235
"1523","1/19/2012",31.821278
"1524","1/20/2012",32.191803
"1525","1/23/2012",32.450302
"1526","1/24/2012",32.450302
"1527","1/25/2012",32.398598
"1528","1/26/2012",32.303818
"1529","1/27/2012",32.06255
"1530","1/30/2012",31.890219
"1531","1/31/2012",32.140095
"1532","2/1/2012",32.398598
"1533","2/2/2012",32.355507
"1534","2/3/2012",32.984531
"1535","2/6/2012",32.863903
"1536","2/7/2012",32.631248
"1537","2/8/2012",33.00177
"1538","2/9/2012",32.622635
"1539","2/10/2012",32.407219
"1540","2/13/2012",33.00177
"1541","2/14/2012",32.674332
"1542","2/15/2012",32.226273
"1543","2/16/2012",32.743263
"1544","2/17/2012",33.148251
"1545","2/21/2012",33.139637
"1546","2/22/2012",32.803581
"1547","2/23/2012",33.165489
"1548","2/24/2012",32.984531
"1549","2/27/2012",33.656628
"1550","2/28/2012",33.785877
"1551","2/29/2012",33.811741
"1552","3/1/2012",34.785412
"1553","3/2/2012",35.009441
"1554","3/5/2012",34.811264
"1555","3/6/2012",33.880669
"1556","3/7/2012",34.423515
"1557","3/8/2012",34.845726
"1558","3/9/2012",35.354115
"1559","3/12/2012",34.931904
"1560","3/13/2012",37.38763
"1561","3/14/2012",37.551361
"1562","3/15/2012",38.516426
"1563","3/16/2012",38.404408
"1564","3/19/2012",38.774918
"1565","3/20/2012",39.10236
"1566","3/21/2012",38.878319
"1567","3/22/2012",38.473347
"1568","3/23/2012",38.912788
"1569","3/26/2012",39.78307
"1570","3/27/2012",39.541801
"1571","3/28/2012",39.869228
"1572","3/29/2012",39.352242
"1573","3/30/2012",39.619354
"1574","4/2/2012",39.748611
"1575","4/3/2012",39.393002
"1576","4/4/2012",38.517029
"1577","4/5/2012",38.456314
"1578","4/9/2012",38.066025
"1579","4/10/2012",37.259434
"1580","4/11/2012",38.170116
"1581","4/12/2012",38.889973
"1582","4/13/2012",37.476261
"1583","4/16/2012",37.580345
"1584","4/17/2012",38.074703
"1585","4/18/2012",37.54565
"1586","4/19/2012",37.484936
"1587","4/20/2012",37.051281
"1588","4/23/2012",37.16404
"1589","4/24/2012",37.536972
"1590","4/25/2012",37.432892
"1591","4/26/2012",37.987965
"1592","4/27/2012",37.589008
"1593","4/30/2012",37.276779
"1594","5/1/2012",37.979298
"1595","5/2/2012",37.467602
"1596","5/3/2012",37.302799
"1597","5/4/2012",36.209999
"1598","5/7/2012",36.236015
"1599","5/8/2012",35.889088
"1600","5/9/2012",35.247284
"1601","5/10/2012",35.334019
"1602","5/11/2012",32.055603
"1603","5/14/2012",31.040859
"1604","5/15/2012",31.43115
"1605","5/16/2012",30.754639
"1606","5/17/2012",29.42767
"1607","5/18/2012",29.046062
"1608","5/21/2012",28.196095
"1609","5/22/2012",29.497046
"1610","5/23/2012",29.713881
"1611","5/24/2012",29.462362
"1612","5/25/2012",29.054728
"1613","5/29/2012",29.167482
"1614","5/30/2012",28.586388
"1615","5/31/2012",28.751175
"1616","6/1/2012",27.693058
"1617","6/4/2012",26.886467
"1618","6/5/2012",27.745092
"1619","6/6/2012",28.681782
"1620","6/7/2012",28.456289
"1621","6/8/2012",29.21084
"1622","6/11/2012",28.464962
"1623","6/12/2012",29.288904
"1624","6/13/2012",29.748575
"1625","6/14/2012",30.05213
"1626","6/15/2012",30.381701
"1627","6/18/2012",30.02611
"1628","6/19/2012",30.685261
"1629","6/20/2012",31.613277
"1630","6/21/2012",30.798008
"1631","6/22/2012",31.214317
"1632","6/25/2012",30.633223
"1633","6/26/2012",30.971468
"1634","6/27/2012",31.89949
"1635","6/28/2012",31.118914
"1636","6/29/2012",30.988815
"1637","7/2/2012",31.46583
"1638","7/3/2012",31.378387
"1639","7/5/2012",30.066574
"1640","7/6/2012",29.646801
"1641","7/9/2012",29.69927
"1642","7/10/2012",29.95289
"1643","7/11/2012",30.250231
"1644","7/12/2012",29.769238
"1645","7/13/2012",31.544546
"1646","7/16/2012",30.68749
"1647","7/17/2012",30.600048
"1648","7/18/2012",30.573807
"1649","7/19/2012",30.136536
"1650","7/20/2012",29.646801
"1651","7/23/2012",30.119051
"1652","7/24/2012",30.372665
"1653","7/25/2012",30.757454
"1654","7/26/2012",31.31716
"1655","7/27/2012",32.261669
"1656","7/30/2012",31.605757
"1657","7/31/2012",31.483326
"1658","8/1/2012",31.483326
"1659","8/2/2012",30.757454
"1660","8/3/2012",31.562035
"1661","8/6/2012",31.745684
"1662","8/7/2012",32.366596
"1663","8/8/2012",32.497791
"1664","8/9/2012",32.287899
"1665","8/10/2012",32.331627
"1666","8/13/2012",32.349121
"1667","8/14/2012",32.445316
"1668","8/15/2012",32.419079
"1669","8/16/2012",32.445316
"1670","8/17/2012",32.340366
"1671","8/20/2012",32.681435
"1672","8/21/2012",33.267387
"1673","8/22/2012",33.083714
"1674","8/23/2012",32.55901
"1675","8/24/2012",32.506538
"1676","8/27/2012",32.55901
"1677","8/28/2012",32.471554
"1678","8/29/2012",32.620224
"1679","8/30/2012",32.270412
"1680","8/31/2012",32.480301
"1681","9/4/2012",32.366596
"1682","9/5/2012",32.45406
"1683","9/6/2012",33.835831
"1684","9/7/2012",34.369301
"1685","9/10/2012",33.897045
"1686","9/11/2012",34.631664
"1687","9/12/2012",34.911499
"1688","9/13/2012",36.205818
"1689","9/14/2012",36.354507
"1690","9/17/2012",36.022167
"1691","9/18/2012",36.083382
"1692","9/19/2012",36.153355
"1693","9/20/2012",36.07465
"1694","9/21/2012",35.751068
"1695","9/24/2012",36.057156
"1696","9/25/2012",35.462467
"1697","9/26/2012",35.191364
"1698","9/27/2012",35.576157
"1699","9/28/2012",35.401249
"1700","10/1/2012",35.829781
"1701","10/2/2012",35.786045
"1702","10/3/2012",35.997486
"1703","10/4/2012",36.843239
"1704","10/5/2012",36.746342
"1705","10/8/2012",36.702282
"1706","10/9/2012",36.455593
"1707","10/10/2012",36.799194
"1708","10/11/2012",37.089928
"1709","10/12/2012",36.667049
"1710","10/15/2012",37.336601
"1711","10/16/2012",37.733055
"1712","10/17/2012",38.164726
"1713","10/18/2012",37.891624
"1714","10/19/2012",37.283741
"1715","10/22/2012",37.081112
"1716","10/23/2012",36.411552
"1717","10/24/2012",36.746342
"1718","10/25/2012",36.71109
"1719","10/26/2012",36.261787
"1720","10/31/2012",36.719898
"1721","11/1/2012",37.741856
"1722","11/2/2012",37.371838
"1723","11/5/2012",37.239693
"1724","11/6/2012",37.777096
"1725","11/7/2012",35.662708
"1726","11/8/2012",35.592236
"1727","11/9/2012",35.786045
"1728","11/12/2012",35.750813
"1729","11/13/2012",35.275074
"1730","11/14/2012",34.614326
"1731","11/15/2012",34.702423
"1732","11/16/2012",34.825764
"1733","11/19/2012",35.759613
"1734","11/20/2012",35.856529
"1735","11/21/2012",35.882957
"1736","11/23/2012",36.200115
"1737","11/26/2012",36.015121
"1738","11/27/2012",35.900578
"1739","11/28/2012",35.97105
"1740","11/29/2012",36.31464
"1741","11/30/2012",36.191307
"1742","12/3/2012",35.953442
"1743","12/4/2012",35.741997
"1744","12/5/2012",36.297028
"1745","12/6/2012",36.534893
"1746","12/7/2012",37.495178
"1747","12/10/2012",37.274933
"1748","12/11/2012",37.565655
"1749","12/12/2012",37.680195
"1750","12/13/2012",37.688992
"1751","12/14/2012",37.715435
"1752","12/17/2012",38.305695
"1753","12/18/2012",38.649284
"1754","12/19/2012",38.349747
"1755","12/20/2012",39.230736
"1756","12/21/2012",38.763817
"1757","12/24/2012",38.693333
"1758","12/26/2012",38.728577
"1759","12/27/2012",38.437843
"1760","12/28/2012",38.094261
"1761","12/31/2012",38.737389
"1762","1/2/2013",39.615559
"1763","1/3/2013",39.535721
"1764","1/4/2013",40.236496
"1765","1/7/2013",40.280842
"1766","1/8/2013",40.360683
"1767","1/9/2013",40.334068
"1768","1/10/2013",40.93726
"1769","1/11/2013",40.928387
"1770","1/14/2013",40.697758
"1771","1/15/2013",41.114662
"1772","1/16/2013",41.53159
"1773","1/17/2013",41.194508
"1774","1/18/2013",41.212257
"1775","1/22/2013",41.283207
"1776","1/23/2013",41.008217
"1777","1/24/2013",41.132412
"1778","1/25/2013",41.833183
"1779","1/28/2013",41.371914
"1780","1/29/2013",41.797695
"1781","1/30/2013",41.806568
"1782","1/31/2013",41.735603
"1783","2/1/2013",42.44524
"1784","2/4/2013",42.294441
"1785","2/5/2013",43.279072
"1786","2/6/2013",43.119404
"1787","2/7/2013",42.782326
"1788","2/8/2013",43.137142
"1789","2/11/2013",43.163754
"1790","2/12/2013",43.589542
"1791","2/13/2013",43.181496
"1792","2/14/2013",43.660507
"1793","2/15/2013",43.358894
"1794","2/19/2013",43.864517
"1795","2/20/2013",43.119404
"1796","2/21/2013",42.800064
"1797","2/22/2013",43.385509
"1798","2/25/2013",42.312195
"1799","2/26/2013",42.223488
"1800","2/27/2013",43.713718
"1801","2/28/2013",43.394386
"1802","3/1/2013",43.385509
"1803","3/4/2013",43.554054
"1804","3/5/2013",43.900005
"1805","3/6/2013",44.379002
"1806","3/7/2013",44.911236
